"CD_RES_SECTOR","INDICATOR","MEASURE"
"11040A201","score",18.1814431119538
"11040A211","score",13.1906280181282
"11040A222","score",15.6704533062959
"11040A232","score",17.1674825262389
"11040A242","score",17.8565290271775
"11040A253","score",20.8765831461764
"11040A27-","score",21.7411706786271
"11040A291","score",19.6930342382108
"11040A30-","score",7.47354960735592
"11040A312","score",6.68637697100817
"11040A322","score",6.13113573704722
"11040A381","score",12.0312122475844
"11040A391","score",8.01262185386414
"11040A40-","score",14.8179134183928
"11040A410","score",11.8059128562293
"11040A480","score",5.45524358719478
"11040A50-","score",13.4112717044639
"11040A67-","score",33.2568611756239
"11044A001","score",11.6845512103921
"11044A010","score",11.6810366291869
"11044A02-","score",9.06179810562418
"11044A032","score",12.1522292845168
"11044A042","score",4.50733497737074
"11044A0PN","score",10.7587098699397
"11044A10-","score",10.7048548511869
"11044A112","score",3.89984080935422
"11044A191","score",6.60069029561632
"11044A21-","score",7.59233645950774
"11044B001","score",11.223919492602
"11044B012","score",6.77324208653967
"11044B022","score",8.19547946964417
"11044B091","score",4.74416575755325
"11044B100","score",5.37449697024112
"11044B11-","score",5.81533579570834
"11044B19-","score",7.35268309893431
"11050A000","score",12.9704278657504
"11050A01-","score",13.4791202023862
"11050A02-","score",6.4468033002089
"11050A03-","score",8.14518767925586
"11050A04-","score",6.03990591403616
"11050A052","score",10.1377697813435
"11050A073","score",22.7312746346854
"11050A091","score",16.9510549597063
"11050A100","score",13.9145412188932
"11050A110","score",6.29320254058499
"11050A19-","score",12.9969541583044
"11050A274","score",18.718225897705
"11052A00-","score",14.0712534718046
"11052A010","score",4.21668417519825
"11052A02-","score",8.02830598169647
"11052A03-","score",7.27211011212626
"11052A041","score",4.51920328328234
"11052A052","score",3.84618535518434
"11052A072","score",8.27058726665527
"11052A08-","score",5.21503360163145
"11052A091","score",9.0324466897534
"11052A100","score",15.5400052193936
"11052A110","score",9.06793325777306
"11052A12-","score",6.97238932775554
"11052A180","score",12.9224660698444
"11052A200","score",14.8159542836948
"11052A212","score",23.5470995982155
"11052A28-","score",12.2016779394063
"11052A290","score",8.35573965342011
"11052A3MA","score",22.2333629395249
"11052A3PA","score",8.49344665238249
"11053A000","score",14.2560337715115
"11053A02-","score",4.71289934441593
"11053A03-","score",8.58252233472768
"11053A04-","score",4.39177855472858
"11053A052","score",12.0656747775496
"11053A091","score",9.28416713324955
"11053A101","score",13.4072418284019
"11053A11-","score",7.85104883159106
"11053A122","score",7.10638869009153
"11053A132","score",4.02738657800389
"11053A1AA","score",5.19747119162324
"11053A1BB","score",6.19521928109416
"11053A1PA","score",7.24646354978932
"11053A1QB","score",4.73474553540829
"11053A21-","score",10.0506748153562
"11053A29-","score",17.8860095068291
"11053A381","score",20.3078559291348
"11053A391","score",4.39279270886654
"11053A400","score",9.68771133414662
"11053A480","score",10.062041787399
"11053A49-","score",12.8492725393954
"11053A512","score",8.62492399894859
"11053A591","score",12.1541027271192
"11053A610","score",10.1818712153668
"11053A622","score",5.34356907061521
"11053A681","score",6.25793453111464
"11053B000","score",8.55351884449392
"11053B01-","score",6.92594775015376
"11053B022","score",6.41436606238842
"11053B033","score",1.73777253039079
"11053B081","score",6.73389549711068
"11053B09-","score",17.5043933701059
"11053B10-","score",9.67023708550587
"11053B18-","score",11.7335414430168
"11053B19-","score",13.944854544815
"11054A00-","score",6.38641380142959
"11054A01-","score",7.80220938758923
"11054A02-","score",6.07636421490372
"11054A0AA","score",3.43385089462518
"11054A0BA","score",2.94173366665708
"11054A0CB","score",2.22441573037927
"11054A0PA","score",3.75134006720565
"11054A0QB","score",8.99343302197313
"11054A19-","score",9.35086555160858
"11054B00-","score",5.90803720296141
"11054B01-","score",7.64491636746201
"11054B022","score",2.32836528545371
"11054B08-","score",14.051534060956
"11054B091","score",8.05811224923206
"11054C00-","score",8.94375171903137
"11054C01-","score",4.0771945503435
"11054C081","score",11.6325461679674
"11054C0AA","score",7.54798685797068
"11054C0PA","score",12.2434768206474
"11054C112","score",6.08233641847543
"11054C19-","score",5.19285634729553
"11054D00-","score",9.59175459945321
"11054D08-","score",10.4615085755657
"11054D0AA","score",4.12221644218719
"11054D0PA","score",6.01756620468458
"11054D19-","score",19.0533857473193
"11054E00-","score",6.49198742640573
"11054E01-","score",6.72562263906286
"11054E022","score",2.64639485857593
"11054E08-","score",9.56258912027333
"11054E091","score",4.81519192978694
"11055A000","score",7.47761248953533
"11055A02-","score",4.63877031480752
"11055A03-","score",4.02801391361401
"11055A091","score",5.50700152213295
"11055A0BP","score",3.42834780091571
"11055A0PN","score",6.87368347196898
"11055A10-","score",15.3003952001186
"11055A11-","score",21.7182345154324
"11055A142","score",3.5740001951761
"11055A152","score",6.51240267240511
"11055A181","score",9.20198142454311
"11055A191","score",7.36624912788675
"11055A213","score",5.648549820404
"11055A224","score",2.44213236862215
"11055A235","score",5.62064233173828
"11055A242","score",5.65517831618736
"11055A293","score",3.91940145852533
