"percentile","WEIGHT"
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
12,0.902631578947368
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
13,0.855263157894737
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
14,0.807894736842105
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
15,0.760526315789473
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
16,0.713157894736842
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
17,0.66578947368421
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
18,0.618421052631579
19,0.571052631578947
19,0.571052631578947
19,0.571052631578947
19,0.571052631578947
19,0.571052631578947
19,0.571052631578947
